,CNV,CNV,CNV,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep1,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D7_Rep2,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep1,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_D14_Rep2,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep1,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX7_Rep2,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep1,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2,norm_count_PLX14_Rep2
FAM131C,0.1740384558,0.07966593412504529,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM13AOS,-0.1956103694,0.11406565946345622,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM148B,-0.16173566050000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM148C,0.09093123322,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM158A,-0.08994366887000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM164A,-0.0235989341055,0.15479024718890363,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM164B,-0.07457863892,0.15707319750752144,14.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM164C,-0.160715973025,0.19433367707832452,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM185A,0.04000246087,0.20501533239694658,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM18B,-0.07849414885,0.1026719660561868,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM18B2,0.10759440962,0.1310309601276404,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM33A,-0.11756446779999999,0.1686963272523908,21.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM35A,0.0471696665005,0.08004611486188498,6.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM36A,0.24113815369999997,0.055972638437416504,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM38A,0.280327898,0.1463618787727525,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM38B,0.030983263845000004,0.1190675177390232,6.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM47A,-0.02340651261,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM50B,0.22739348410000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM55A,0.04244855731,0.09094431349241651,7.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM55B,0.05492645238,0.10240815989222604,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM55C,0.046407145494999996,0.1977472147380785,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM55D,0.08307273389,0.13297968653946846,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM58A,0.11483594348500001,0.0435995640761174,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM66A,-0.7928655108,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM71E2,0.4072728847,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM76A,0.09624404853,0.22424272828109343,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FAM84B,0.09930391318,0.16195480621446298,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FAT3,-0.040771104424999996,0.1225392586504987,108.0,,,,,,,,,,,,,,,,,,,,,,,,
FBRS,-0.05652830565000001,0.27889000275048104,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FBXL21,-0.023311324199999997,0.26711257242231257,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FBXL22,0.150691129,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FCF1,0.06325597361,0.09146285830336945,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FCGR1C,-0.1530120417,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FCGR3B,0.3020539055,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FER1L4,0.1635104316,0.2298619896101688,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FER1L5,-0.0174613717,0.14060653615206356,13.0,,,,,,,,,,,,,,,,,,,,,,,,
FGF16,-0.26199645579999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FHAD1,0.1675780902,0.11381612916067387,31.0,,,,,,,,,,,,,,,,,,,,,,,,
FIBIN,-0.1598742417,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FIGNL1,-0.1461978815,0.24081657485204666,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FIGNL2,0.14018627890000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FJX1,-0.08568433836000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FKBP6,0.1139895716,0.1517850392417467,7.0,,,,,,,,,,,,,,,,,,,,,,,,
FKBP9L,0.09718496926,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FKBPL,0.1336483372,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FKSG83,-0.17412394120000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ10357,0.06583387568,0.16193245683517246,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ10404,0.07816693061,0.13654805126379083,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ10661,0.02822857418,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ11235,0.10018736810000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ11506,0.03523555195,0.1019402163918495,13.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ12825,0.20634685315,0.08602602437509045,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ12993,-0.114629193,0.09791557445679563,13.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ13197,0.010415892275,0.10799661298514884,10.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ16686,-0.11016970285,0.1176082691449047,10.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ16779,0.28895471369,0.3634818876700793,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ20184,-0.17157779085,0.20032951473939892,16.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ20674,-0.00167337516,0.15472142508889877,7.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ21511,0.02600071614,0.14327115619332909,15.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ22167,0.0901772092,0.053109904047560955,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ22536,-0.05353887769,0.16732527521842372,64.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ23584,-0.0006672976449999951,0.1413167247347296,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ23834,0.12780907019999999,0.11154342743797452,15.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ23867,0.5415834482,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ25006,0.23920077385,0.14702452411714384,6.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ25076,0.07142779421,0.17158887563158012,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ25328,0.07720909713,0.25965700753167414,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ25363,-0.0005718519442999999,0.1505411291314983,11.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ26850,0.139423308,0.2655594141857428,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ30058,-0.15323541862999998,0.1849279183524144,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ30679,-0.1404279754,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ32063,-0.3731374339,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ32065,-0.0029607830000000085,0.22442174339455906,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ32682,-0.06414029902000001,0.1480978019894321,19.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ32810,-0.034992984935,0.12967779283535558,44.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ33360,0.07107132825500001,0.14785436680878938,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ33630,-0.10992163960000001,0.1195748570772313,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ34048,-0.0527560751665,0.17758277034737555,10.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ34503,-0.07493695326,0.23721460504072792,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ35024,0.1141895375,0.09348815517486805,13.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ35220,0.1162001743,0.09078959804570176,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ35848,0.006797084131,0.043169995728264327,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ36031,-0.112893946,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ36777,-0.13328465679999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ37078,0.2222113651,0.17739009947807033,18.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ37201,0.10698922529499999,0.020192226386290587,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ37307,-0.08510783418,0.18824590558692947,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ37453,0.048475453509999995,0.08002345768836057,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ37543,0.1166770241,0.12755065461648646,13.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ39582,-0.050267855959999996,0.06314625160823177,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ39653,0.085586081295,0.11223274363489177,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ40125,0.11898104890000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ40235,-0.001178551362,0.06943888149243573,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ40330,-0.03592538745,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ40504,0.07005781096,0.09212443369453348,7.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ40852,0.027972351980000004,0.14659468153620608,7.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ41562,-0.1623047206,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ41603,0.16428100810000001,0.1462876864549233,12.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ41856,-0.01508867096,0.08265937108283825,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ41941,0.12073233454500001,0.26557941693032194,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ42393,-0.1389258736,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ42709,0.003843090415,0.16336907371846662,20.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ42875,0.065279998895,0.10956844095737824,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43080,-0.04324932106,0.16555722082367086,68.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43276,0.011873765619999999,0.13201982718397653,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43390,0.038701575795,0.0346835973823448,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43663,0.06444928517000001,0.1434593521564475,40.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43860,0.1475013234,0.16009642816747718,14.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ43950,0.168490151,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ44054,0.1574693077,0.18417777054011786,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ44082,0.05420238245,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ44635,-0.04526402563,0.09258832753353573,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ44817,0.01007868258,0.16816550264958044,9.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ45079,0.13189176544999998,6.213722052880095e-05,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ45244,-0.0925462918,0.12059568018380079,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ45340,0.1289684543,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ45455,0.0019766237367000003,0.14248047161364283,58.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ46210,0.01021152528,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ46321,-0.015320140009999999,0.049251458077605774,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ46361,0.040275290045,0.14329686845027867,8.0,,,,,,,,,,,,,,,,,,,,,,,,
FLJ90757,0.007698965698,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FMO6P,-0.07128882344,0.18239066428116668,5.0,,,,,,,,,,,,,,,,,,,,,,,,
FMO9P,0.09909655457999998,0.029606052407659872,3.0,,,,,,,,,,,,,,,,,,,,,,,,
FOLH1B,-0.15396798690000002,0.09174759412434816,4.0,,,,,,,,,,,,,,,,,,,,,,,,
FOLR3,0.17596412190000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FOXB1,0.1133168228,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FOXC1,0.2249318591,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FOXD1,0.23593053049999999,0.018429758767314078,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FOXE3,-0.002891712492,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FOXI3,-0.3085648956,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FRAT2,0.08185356908,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FREQ,0.16950451665,0.1557951070087289,14.0,,,,,,,,,,,,,,,,,,,,,,,,
FRG1B,-0.1509911716,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FZD1,0.14424984470000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
FZD5,-0.026993443319999998,0.058477629701999906,2.0,,,,,,,,,,,,,,,,,,,,,,,,
FZD7,-0.284656786,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GABPA,-0.1894895165,0.1314646015854151,8.0,,,,,,,,,,,,,,,,,,,,,,,,
GABRR3,0.02165160549,0.15889144981940959,9.0,,,,,,,,,,,,,,,,,,,,,,,,
GAGE10,-0.1277019996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GARNL1,-0.10494524145,0.1309306267125053,56.0,,,,,,,,,,,,,,,,,,,,,,,,
GARNL4,0.058497158925,0.1765171697811931,50.0,,,,,,,,,,,,,,,,,,,,,,,,
GBA3,0.01036461047,0.11859875318275483,27.0,,,,,,,,,,,,,,,,,,,,,,,,
GBAP,0.07387983113,0.21242461271723687,5.0,,,,,,,,,,,,,,,,,,,,,,,,
GCNT3,-0.0734341731,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GCNT7,0.160002316255,0.11460697323396246,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GCSH,0.10662637230000001,0.039116579509986295,3.0,,,,,,,,,,,,,,,,,,,,,,,,
GDEP,0.0131936747,0.25638207888772235,7.0,,,,,,,,,,,,,,,,,,,,,,,,
GEFT,0.1575740637,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GGTA1,0.12115954400000001,0.21963768601696876,9.0,,,,,,,,,,,,,,,,,,,,,,,,
GJA5,-0.050300980149999994,0.17969010237837288,3.0,,,,,,,,,,,,,,,,,,,,,,,,
GJA8,-0.062304110089999996,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GJC2,0.24656750215,0.26690543461244143,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GJD3,0.1325237452,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GKN2,0.0725492278,0.1779741799234695,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GLP-1,0.04077614417,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GLT8D3,-0.02720709191,0.12798173735958635,12.0,,,,,,,,,,,,,,,,,,,,,,,,
GLT8D4,-0.08400469321000001,0.15663755110543204,19.0,,,,,,,,,,,,,,,,,,,,,,,,
GLUD1,-0.034077613175,0.1701262571715371,8.0,,,,,,,,,,,,,,,,,,,,,,,,
GLYCAM1,0.36273500799999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GMCL1L,0.033326030560000004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GNAQ,-0.03951089164,0.15167817578898074,61.0,,,,,,,,,,,,,,,,,,,,,,,,
GNASAS,0.1585074882,0.13059830873364803,13.0,,,,,,,,,,,,,,,,,,,,,,,,
GNG5,-0.33059556489999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GNRHR2,0.1675216363,0.05567703400317637,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA2L1,0.04502902907,0.08102953723227554,5.0,,,,,,,,,,,,,,,,,,,,,,,,
GOLGA8A,0.1720668882,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GOLSYN,-0.01230138222,0.14596392035091643,23.0,,,,,,,,,,,,,,,,,,,,,,,,
GPHB5,0.2034666761,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR111,0.093054946845,0.18284086659499782,6.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR120,0.1202269893,0.16235908971082438,4.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR172A,0.2611326288,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR172B,0.19354748089999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR177,0.07758630522,0.1935775407408147,38.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR20,-0.04617503338000001,0.15802358878880715,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR44,0.391441986,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR45,-0.0918218547,0.36009396002783545,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR55,0.075253340835,0.08589865083276077,4.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR6,0.22068826457500001,0.27421510510708264,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR63,-0.103124816285,0.20038689288836206,8.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR77,0.03747472697,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR81,0.3757306948,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR89A,-0.1863173882,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPR89B,0.1821331393,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GPRIN3,-0.16296578995,0.11502026401157045,12.0,,,,,,,,,,,,,,,,,,,,,,,,
GPSN2,0.1893161383,0.1675840374157474,13.0,,,,,,,,,,,,,,,,,,,,,,,,
GRAP,0.2521974391,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GRIP2,0.07808801723999999,0.11364188950232355,8.0,,,,,,,,,,,,,,,,,,,,,,,,
GRK1,-0.08622841099999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GRLF1,0.06926735849,0.1402228960310904,17.0,,,,,,,,,,,,,,,,,,,,,,,,
GRRP1,0.2623799203,0.006292913486889726,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GSTA2,0.094821498635,0.024419076191046576,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GSTM2,0.1041779815,0.2105520437099613,2.0,,,,,,,,,,,,,,,,,,,,,,,,
GSTTP2,-0.06778772087,0.17472556904232658,3.0,,,,,,,,,,,,,,,,,,,,,,,,
GTPBP6,0.05500878196,0.02814231852887375,3.0,,,,,,,,,,,,,,,,,,,,,,,,
GUCY1B2,-0.069967680925,0.1377190292958003,14.0,,,,,,,,,,,,,,,,,,,,,,,,
GUCY2E,0.1792328263,0.08792186329103244,8.0,,,,,,,,,,,,,,,,,,,,,,,,
GUSBL2,0.05855585008999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GVIN1,-0.05440324647999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
H19,0.1062327507,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
H1FNT,0.3381547035,0.11559850205769048,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HAR1B,0.2499334176,0.09442717702120984,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HCCA2,0.02283808437,0.20574350367763589,58.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG18,0.106826235,0.09454300882584868,7.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG22,0.3247274637,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG26,0.026083780219999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG27,-0.1188365972,0.3141899747974539,3.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG4,0.3870515889,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG4P6,0.10170300369999999,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HCG9,-0.3287394435,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HDGF2,0.1193814591,0.1669826136654322,7.0,,,,,,,,,,,,,,,,,,,,,,,,
HDGFRP3,0.073263408005,0.12530117428561743,16.0,,,,,,,,,,,,,,,,,,,,,,,,
HDHD1A,-1.222658204,0.5006942421661394,17.0,,,,,,,,,,,,,,,,,,,,,,,,
HEATR5A,-0.1262655599,0.13356208585923396,21.0,,,,,,,,,,,,,,,,,,,,,,,,
HERC2,0.05227989294,0.15340490568479132,32.0,,,,,,,,,,,,,,,,,,,,,,,,
HHLA1,0.1144468679,0.1762316218625783,8.0,,,,,,,,,,,,,,,,,,,,,,,,
HIATL1,-0.04243841459,0.1919870087106753,9.0,,,,,,,,,,,,,,,,,,,,,,,,
HIATL2,0.016991705850000004,0.1739051276785973,4.0,,,,,,,,,,,,,,,,,,,,,,,,
HIGD2B,0.2836271617,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIPK2,0.06290622574,0.1583457187903183,37.0,,,,,,,,,,,,,,,,,,,,,,,,
HISPPD1,-0.035847759455,0.08674281403791347,14.0,,,,,,,,,,,,,,,,,,,,,,,,
HISPPD2A,0.1445430351,0.167588444025637,6.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AB,-0.08153409856,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AC,-0.12114879105,0.20713590980449004,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AI,0.1318327915,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AJ,-0.05029306571000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AK,-0.07416756452,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2AM,-0.1137621001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2BE,0.1813540815,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2BI,-0.2043069111,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2BJ,0.0671771203,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H2BK,-0.05369746676,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H3D,-0.04203181352,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST1H4E,0.1443647152,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST2H2AB,0.09050987471000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HIST2H2AC,0.22673163899999998,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DPB2,-0.0374890864,0.31806376517979174,3.0,,,,,,,,,,,,,,,,,,,,,,,,
HLA-DRB6,-0.42941604305000003,0.009437193260687336,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HLA-L,0.20089811230000001,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HMGB1,-0.1658699123,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HMGB3,-0.1492128778,0.2620923346248964,3.0,,,,,,,,,,,,,,,,,,,,,,,,
HMGN4,0.1893232849,0.042006829081962564,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA1,-0.2848936586,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HNRNPA3P1,-0.3148615874,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HORMAD1,-0.017926351309999998,0.2632284624586025,6.0,,,,,,,,,,,,,,,,,,,,,,,,
HOTAIR,0.1280075967425,0.16862616867768832,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HOXA11AS,-0.1192776585,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HRASLS,-0.0022546979400000014,0.11921963510499027,6.0,,,,,,,,,,,,,,,,,,,,,,,,
HRNBP3,0.1479518324,0.1724017602079835,73.0,,,,,,,,,,,,,,,,,,,,,,,,
HS3ST1,-0.08591963633,0.24271124483392864,6.0,,,,,,,,,,,,,,,,,,,,,,,,
HSFX1,-0.1145155488,0.18285187663516608,23.0,,,,,,,,,,,,,,,,,,,,,,,,
HSFYP1,0.05032133322,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSH2D,0.30610791855,0.1288975435612069,4.0,,,,,,,,,,,,,,,,,,,,,,,,
HSP90AB2P,-0.08985196226,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSP90B3P,-0.09610184942,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPA1A,-0.010711045995499999,0.008322582474212538,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPA1B,0.1609832638,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPA2,-0.399443337,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPB9,0.1986094428,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPC072,-0.113736376015,0.25849488910046026,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPC157,0.26319847424,0.33821403955240387,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPC159,0.1233504695155,0.1654856826406662,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HSPE1,-0.23835350530000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HTN1,-0.2227617781,0.0916709460645082,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HTN3,-0.48014628895,0.14690841060198315,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HTR1A,-0.01674382525000001,0.17083297044231222,2.0,,,,,,,,,,,,,,,,,,,,,,,,
HTR1D,0.2636049646,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HTR1E,-0.12536962385,0.16536398603427055,18.0,,,,,,,,,,,,,,,,,,,,,,,,
HTR7P,-0.1409807189,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
HYALP1,0.29232103859999997,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ICOS,-0.06608633589,0.150094776180441,5.0,,,,,,,,,,,,,,,,,,,,,,,,
IDH3G,0.03904083917,0.17377142660661796,2.0,,,,,,,,,,,,,,,,,,,,,,,,
IDO2,-0.1207644911,0.15834795688242323,17.0,,,,,,,,,,,,,,,,,,,,,,,,
IDS,-0.2259427102,0.14966870433299645,7.0,,,,,,,,,,,,,,,,,,,,,,,,
IER5,0.18047566980000002,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IFIT1L,0.1307043232,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IFNA2,-0.0403937334,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IFNA8,0.06309302269,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
IGFN1,0.4708606783,0.12013989258879308,4.0,,,,,,,,,,,,,,,,,,,,,,,,
IGSF2,-0.043211760565,0.12493550989938157,8.0,,,,,,,,,,,,,,,,,,,,,,,,
IGSF9B,0.16448896140000002,0.11610195008282097,8.0,,,,,,,,,,,,,,,,,,,,,,,,
IK,0.052018785935,0.15119976177153238,4.0,,,,,,,,,,,,,,,,,,,,,,,,
